,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
4985,0,1,4.3,614,65,37,1322,3400.0,5004
4986,0,0,4.0,53,66,37,141,2000.0,5004
4987,1,0,4.0,48,8,20,1015,1500.0,5004
4988,1,1,4.0,188,74,21,1357,1300.0,5004
4989,1,0,4.0,164,66,21,1152,1700.0,5004
4990,0,1,4.3,326,66,20,1275,1200.0,5004
4991,1,1,4.3,1048,48,20,977,1600.0,5004
4992,1,1,4.0,929,8,20,1487,800.0,5004
4993,0,0,3.9,183,78,20,1316,2200.0,5004
4994,0,1,3.9,312,65,37,1343,2000.0,5004
4995,0,0,3.1,123,48,21,1300,1200.0,5004
4996,0,0,2.8,252,27,20,1192,1000.0,5004
4997,0,1,3.9,100,65,20,1152,1900.0,5004
4998,0,0,2.8,132,8,20,1436,650.0,5004
4999,0,0,3.9,89,76,20,1389,1400.0,5004
5000,1,0,4.1,118,66,20,638,1000.0,5004
5001,0,0,3.0,108,49,20,1300,800.0,5004
5002,0,0,3.7,145,66,22,569,1000.0,5004
5003,1,0,3.9,158,27,20,606,1300.0,5004
5004,1,1,3.8,198,49,20,978,1600.0,5004
5005,0,1,4.2,271,49,37,990,3000.0,5004
5006,0,0,3.8,67,66,20,1543,500.0,5004
5007,0,1,3.9,106,8,20,583,1000.0,5004
5008,0,0,3.8,52,66,20,1310,1200.0,5004
5009,0,0,2.3,116,66,20,600,650.0,5004
5010,0,1,4.1,339,61,37,995,2500.0,5004
5011,0,1,4.0,324,15,46,1393,1300.0,5004
5012,1,1,4.2,552,73,20,568,1200.0,5004
5013,1,1,4.2,475,15,20,1268,1700.0,5004
5014,1,1,3.8,91,15,20,1425,1800.0,5004
5015,0,1,3.8,102,61,20,1566,1600.0,5004
5016,0,1,3.9,158,15,20,1442,1100.0,5004
5017,1,1,4.3,945,12,13,383,750.0,5004
5018,1,1,4.3,2669,49,13,404,1200.0,5004
5019,1,0,4.2,382,78,13,1474,500.0,5004
5020,0,0,4.6,2263,12,13,493,1100.0,5004
5021,0,1,4.0,1706,12,13,384,1000.0,5004
5022,0,0,4.4,2638,12,13,330,600.0,5004
5023,1,0,4.3,3548,12,13,457,650.0,5004
5024,0,0,4.3,788,12,16,451,900.0,5004
5025,1,0,4.1,461,12,13,343,700.0,5004
5026,1,0,3.9,67,12,10,509,500.0,700
5027,1,1,4.2,2840,65,22,1006,800.0,5004
5028,1,1,4.4,693,49,22,8,1700.0,5004
5029,0,0,4.5,3573,76,13,336,900.0,5004
5030,1,0,4.4,1093,48,1,177,600.0,5004
5031,0,1,4.1,564,49,22,1345,2500.0,5004
5032,0,0,4.3,523,48,1,1500,1400.0,5004
5033,0,0,4.3,67,65,13,478,400.0,5004
5034,0,0,4.2,164,78,13,497,750.0,5004
5035,1,0,4.1,115,66,13,167,700.0,5004
5036,1,0,4.3,569,78,13,405,700.0,5004
5037,0,0,4.0,1445,49,33,782,500.0,5004
5038,0,0,4.1,388,48,13,330,1100.0,5004
5039,1,0,3.7,66,78,13,481,800.0,5004
5040,0,0,4.0,47,78,13,459,750.0,5004
5041,0,0,4.2,618,8,13,367,500.0,5004
5042,1,0,3.6,95,27,16,371,650.0,5004
5043,1,0,4.2,116,49,14,348,500.0,5004
5044,0,1,3.7,90,48,14,351,1000.0,5004
5045,1,0,3.8,72,8,13,341,650.0,5004
5046,0,0,4.1,104,48,19,469,1200.0,5004
5047,1,0,3.9,462,78,16,338,800.0,5004
5048,0,1,3.9,314,49,13,402,800.0,5004
5049,1,0,4.0,85,65,35,440,400.0,5004
5050,1,0,4.3,1133,27,13,436,800.0,5004
5051,1,0,3.8,96,78,13,418,600.0,5004
5052,1,0,3.8,37,78,20,211,400.0,5004
5053,0,0,3.7,145,66,22,569,1000.0,5004
5054,0,0,3.9,74,76,13,374,500.0,5004
5055,1,0,3.4,122,65,13,360,600.0,5004
5056,0,0,4.2,115,78,22,1070,1000.0,5004
5057,1,0,3.6,104,8,13,402,800.0,5004
5058,1,0,4.1,125,49,22,656,900.0,5004
5059,1,0,3.8,260,49,13,330,700.0,5004
5060,0,0,3.6,46,8,13,330,350.0,5004
5061,1,1,4.7,4677,15,59,1454,1300.0,5004
5062,1,0,4.3,655,15,17,425,750.0,5004
5063,1,0,4.1,153,81,13,453,300.0,5004
5064,1,1,4.3,860,15,22,657,1000.0,5004
5065,1,0,4.2,740,15,13,404,750.0,5004
5066,0,1,3.9,297,73,13,453,750.0,5004
5067,0,0,4.0,44,81,13,485,1100.0,5004
5068,1,0,4.2,255,81,13,399,500.0,5004
5069,1,0,4.1,128,81,29,233,650.0,5004
5070,1,0,3.1,57,20,72,1264,400.0,5004
5071,1,0,3.8,97,81,29,1461,750.0,5004
5072,1,0,4.0,3213,12,20,1398,750.0,5004
5073,1,0,3.8,101,81,29,1186,500.0,5004
5074,1,0,3.3,73,59,29,1466,750.0,5004
5075,1,0,4.1,291,43,62,326,600.0,5004
5076,1,1,4.4,2866,20,20,107,750.0,3686
5077,1,0,3.7,75,20,62,1152,300.0,5004
5078,1,0,3.9,58,26,29,1109,600.0,5004
5079,1,0,4.3,423,26,33,777,400.0,5004
5080,1,1,4.1,1852,78,13,457,650.0,5004
5081,1,0,4.0,85,65,35,440,400.0,5004
5082,1,0,3.7,270,26,29,1292,500.0,863
5083,1,0,3.4,334,26,20,81,550.0,3853
5084,1,0,4.1,41,12,30,787,150.0,5004
5085,1,0,2.1,254,26,29,1382,500.0,5004
5086,1,0,4.3,7547,12,46,32,1500.0,5004
5087,1,0,3.9,143,58,20,236,800.0,5004
5088,1,0,3.7,266,73,62,1470,400.0,5004
5089,1,0,3.8,61,31,62,1152,400.0,5004
5090,1,0,4.0,51,26,62,1648,200.0,5004
5091,1,0,4.0,1393,26,62,321,600.0,5004
5092,1,0,3.9,239,26,20,1212,800.0,5004
5093,1,1,4.1,94,12,62,925,300.0,5004
5094,1,0,3.8,262,66,20,602,850.0,5004
5095,1,0,2.7,67,59,62,104,400.0,5004
5096,1,0,3.7,89,20,62,1141,400.0,5004
5097,1,0,4.1,474,26,62,233,300.0,5004
5098,1,0,4.0,624,61,35,775,450.0,5004
5099,1,0,4.3,148,78,20,292,650.0,5004
5100,1,0,3.3,156,26,62,866,250.0,5004
5101,1,0,4.4,216,8,41,771,450.0,5004
5102,1,0,4.3,2139,65,20,302,600.0,5004
5103,1,0,4.6,2492,48,20,807,1600.0,5004
5104,1,0,3.7,123,8,43,1666,400.0,5004
5105,1,1,4.7,4677,15,59,1454,1300.0,5004
5106,1,0,4.3,1220,26,20,1484,1200.0,5004
5107,1,1,4.3,376,26,20,1652,1200.0,5004
5108,1,0,3.8,377,66,29,920,450.0,4202
5109,1,0,3.5,98,26,20,1205,600.0,5004
5110,1,0,4.4,223,49,62,317,700.0,5004
5111,1,0,4.3,285,76,62,328,500.0,4436
5112,1,0,4.9,1744,8,30,765,400.0,5004
5113,1,0,3.9,850,20,20,1141,700.0,5004
5114,1,0,3.4,352,18,62,1192,350.0,5004
5115,1,0,3.5,70,81,72,1152,200.0,5004
5116,1,0,3.8,37,78,20,211,400.0,5004
5117,1,0,3.8,106,78,62,320,500.0,5004
5118,1,0,3.6,206,15,62,320,400.0,5004
5119,1,0,4.1,1079,8,66,318,550.0,5004
5120,0,0,4.0,79,12,62,519,500.0,5004
5121,1,0,4.4,635,65,30,952,400.0,5004
5122,0,0,4.3,788,12,16,451,900.0,5004
5123,0,0,4.3,527,12,20,1149,800.0,5004
5124,0,0,4.3,182,12,30,787,400.0,5004
5125,1,0,3.0,144,16,62,240,200.0,5004
5126,1,1,4.4,3656,48,23,1460,1300.0,4909
5127,1,1,4.3,2669,49,13,404,1200.0,5004
5128,1,0,4.4,536,58,29,767,600.0,5004
5129,1,0,3.6,91,26,20,1279,550.0,5004
5130,1,1,4.1,614,15,20,46,1100.0,5004
5131,0,0,3.8,95,12,62,815,500.0,5004
5132,1,0,4.4,1093,48,1,177,600.0,892
5133,1,0,3.9,454,65,62,268,400.0,5004
5134,1,0,4.1,1445,20,20,109,800.0,5004
5135,1,1,4.5,1623,15,20,1004,1300.0,5004
5136,0,0,3.9,32,12,9,219,200.0,5004
5137,1,1,4.5,1401,12,21,556,1700.0,5004
5138,1,0,3.9,61,73,9,212,150.0,5004
5139,1,1,4.0,1913,49,20,1659,2100.0,5004
5140,1,1,4.6,1217,76,21,144,1700.0,5004
5141,1,1,4.4,1842,48,20,1005,1500.0,5004
5142,1,0,3.8,235,73,20,1470,750.0,5004
5143,1,0,3.9,67,12,10,509,500.0,701
5144,1,0,4.0,47,66,30,771,300.0,5004
5145,1,0,3.9,104,78,62,1152,150.0,2390
5146,1,0,4.3,904,78,20,1009,2000.0,5004
5147,0,0,3.0,53,12,62,1593,250.0,5004
5148,1,0,4.2,740,15,13,404,750.0,5004
5149,1,0,3.8,54,14,11,776,400.0,5004
5150,1,0,3.9,189,26,29,915,600.0,2150
5151,1,0,4.1,198,26,20,1540,650.0,5004
5152,1,0,3.8,111,15,30,186,500.0,5004
5153,1,1,3.8,194,76,20,272,800.0,2012
5154,1,1,4.2,2272,76,21,813,1400.0,5004
5155,1,1,3.9,1362,49,37,1152,2100.0,5004
5156,1,1,4.3,2040,49,20,1623,1500.0,5004
5157,1,1,4.2,552,73,20,568,1200.0,5004
5158,1,0,3.9,148,8,41,180,450.0,5004
5159,1,1,4.4,686,26,20,1527,1000.0,5004
5160,1,0,4.0,787,66,62,89,400.0,5004
5161,1,0,4.2,133,15,20,160,1500.0,5004
5162,1,0,3.6,54,20,20,609,600.0,5004
5163,1,1,4.1,860,65,20,1530,1400.0,5004
5164,1,0,3.9,54,8,62,1547,200.0,2567
5165,1,1,4.0,2112,8,27,538,2000.0,5004
5166,1,1,4.2,2924,12,20,966,1000.0,5004
5167,1,0,2.8,109,73,20,614,500.0,5004
5168,1,0,4.0,289,26,30,765,300.0,5004
5169,1,0,4.1,205,78,62,1590,250.0,2678
5170,1,0,3.5,60,20,62,998,300.0,5004
5171,1,0,4.0,122,12,12,215,400.0,5004
5172,1,1,4.1,525,26,20,617,800.0,5004
5173,1,0,4.0,154,26,20,1268,700.0,5004
5174,1,0,4.3,1379,20,20,1084,700.0,5004
5175,1,0,3.7,42,61,20,600,900.0,5004
5176,1,0,3.9,370,49,70,1117,200.0,5004
5177,1,1,4.3,3485,48,61,644,1700.0,5004
5178,1,0,4.2,382,78,13,1474,500.0,5004
5179,1,1,4.4,1112,12,21,206,1200.0,5004
5180,1,0,4.0,781,12,20,41,650.0,5004
5181,1,0,3.9,205,76,20,1231,500.0,5004
5182,1,0,4.1,159,76,62,1447,300.0,3583
5183,1,0,4.1,1120,8,20,14,1500.0,5004
5184,1,0,3.9,224,12,20,1338,950.0,5004
5185,1,1,4.3,394,8,5,890,1600.0,5004
5186,1,0,4.0,48,8,20,1015,1500.0,5004
5187,1,1,4.4,714,66,20,1086,1000.0,5004
5188,1,0,3.8,59,14,69,851,300.0,3912
5189,1,0,3.8,110,78,62,83,300.0,5004
5190,1,0,3.3,261,73,20,1192,500.0,5004
5191,1,0,4.0,558,26,20,1273,900.0,5004
5192,1,0,2.7,283,26,20,519,700.0,5004
5193,1,0,3.8,74,85,20,670,1000.0,5004
5194,0,1,4.4,2041,48,21,924,1200.0,5004
5195,1,0,3.9,450,20,20,103,700.0,5004
5196,0,0,3.9,234,47,5,992,1000.0,5004
5197,1,0,3.9,205,8,20,1477,800.0,5004
5198,1,1,4.2,4733,12,20,1202,1500.0,5004
5199,0,1,3.8,108,78,4,1192,1400.0,5004
5200,1,0,4.1,63,49,30,765,900.0,5004
5201,1,0,4.2,447,26,20,1526,700.0,5004
5202,0,0,3.8,148,15,12,1648,250.0,5004
5203,1,0,3.9,255,20,20,1093,700.0,5004
5204,1,1,4.3,860,15,22,657,1000.0,5004
5205,1,0,4.1,402,15,20,1374,750.0,5004
5206,1,0,3.9,169,20,62,1395,600.0,5004
5207,1,0,4.3,1708,12,46,709,1300.0,5004
5208,1,0,3.5,62,12,62,264,400.0,5004
5209,1,0,4.0,68,12,30,765,250.0,5004
5210,1,0,3.7,73,65,30,771,350.0,5004
5211,1,1,4.0,929,8,20,1487,800.0,5004
5212,1,0,4.3,783,20,62,1152,300.0,5004
5213,1,1,4.1,853,12,20,1530,1400.0,5004
5214,1,0,3.6,118,66,20,519,500.0,5004
5215,1,0,4.2,131,8,30,952,180.0,5004
5216,1,0,4.2,116,49,14,348,500.0,5004
5217,1,0,3.9,462,78,16,338,800.0,5004
5218,1,0,4.0,175,78,20,264,750.0,5004
5219,1,0,3.8,169,73,62,1412,250.0,5004
5220,1,0,3.0,74,73,20,1152,500.0,5004
5221,1,0,4.2,432,78,14,480,700.0,5004
5222,1,0,4.0,48,26,62,1510,200.0,5004
5223,1,0,4.2,1207,26,13,449,600.0,2295
5224,0,0,4.3,1772,65,20,42,800.0,5004
5225,0,0,4.3,1352,66,20,284,550.0,5004
5226,0,1,4.1,1330,48,21,808,2100.0,5004
5227,0,0,4.5,3573,76,13,336,900.0,5004
5228,0,1,4.4,2266,81,20,20,1100.0,5004
5229,0,0,4.3,1187,65,20,519,550.0,5004
5230,0,1,4.3,519,73,20,1009,1400.0,5004
5231,0,0,4.1,484,61,20,1583,600.0,5004
5232,0,0,4.4,1899,65,30,954,400.0,5004
5233,0,0,4.3,67,65,13,478,400.0,5004
5234,0,0,4.1,358,66,62,1177,400.0,5004
5235,0,0,4.2,164,78,13,497,750.0,5004
5236,0,0,4.1,768,65,20,1372,800.0,5004
5237,0,0,4.0,1445,49,33,782,500.0,5004
5238,1,0,4.0,101,76,62,1019,150.0,5004
5239,0,0,3.9,169,20,20,91,600.0,5004
5240,0,0,4.0,47,78,13,459,750.0,5004
5241,0,0,3.9,155,48,20,1226,600.0,5004
5242,0,0,3.9,53,14,72,179,1200.0,5004
5243,0,0,4.2,618,8,13,367,500.0,5004
5244,0,0,3.6,196,20,20,1152,600.0,5004
5245,0,0,2.7,77,49,62,1231,500.0,5004
5246,0,0,4.0,102,66,20,519,550.0,5004
5247,0,0,4.0,53,15,62,1108,400.0,5004
5248,0,0,3.9,49,20,62,852,400.0,5004
5249,0,0,3.7,61,15,62,866,200.0,5004
5250,0,0,3.9,136,76,20,980,800.0,5004
5251,1,0,4.3,1133,27,13,436,800.0,5004
5252,0,0,3.8,56,20,45,519,500.0,5004
5253,0,0,3.0,108,49,20,1300,800.0,5004
5254,0,0,3.7,145,66,22,569,1000.0,5004
5255,0,0,3.9,122,8,20,1012,500.0,5004
5256,0,0,3.7,161,76,62,233,300.0,5004
5257,0,0,4.0,209,65,20,556,500.0,5004
5258,0,0,2.7,52,20,20,1598,500.0,5004
5259,0,0,3.9,40,8,20,615,500.0,5004
5260,0,0,2.9,46,73,20,1598,550.0,5004
5261,0,0,4.1,399,74,62,1174,300.0,5004
5262,0,0,3.4,8,8,62,1152,450.0,5004
5263,0,0,3.4,10,49,62,1205,350.0,5004
5264,0,0,4.2,220,76,30,952,150.0,5004
5265,0,0,3.8,41,65,62,208,100.0,5004
5266,0,0,3.4,27,49,62,1367,300.0,5004
5267,0,0,4.1,121,66,20,1192,600.0,5004
5268,0,0,3.7,32,14,20,1331,800.0,5004
5269,1,0,3.9,185,14,62,864,350.0,5004
5270,1,1,4.3,1048,48,20,977,1600.0,5004
5271,1,0,2.9,55,48,13,434,650.0,773
5272,1,0,3.7,50,51,20,1550,750.0,5004
5273,1,0,4.2,231,48,2,192,300.0,5004
5274,1,0,3.9,200,26,62,1548,400.0,5004
5275,1,0,3.9,157,85,20,1192,450.0,5004
5276,1,0,3.8,71,26,13,330,500.0,3560
5277,1,0,3.8,106,65,62,1557,200.0,4159
5278,1,0,3.8,362,20,13,381,700.0,5004
5279,1,0,4.3,291,65,72,1388,500.0,5004
5280,1,1,4.2,982,78,21,910,1000.0,5004
5281,1,0,3.8,66,26,62,1567,200.0,3215
5282,1,0,3.5,64,49,71,932,300.0,1694
5283,1,1,4.0,378,15,20,1239,850.0,5004
5284,1,0,3.6,104,8,13,402,800.0,5004
5285,1,0,4.2,121,48,21,1148,1000.0,5004
5286,1,1,2.2,406,49,20,1105,1000.0,5004
5287,1,1,4.4,218,76,20,1525,850.0,5004
5288,1,0,4.2,174,14,20,1147,800.0,5004
5289,1,0,3.9,194,20,20,608,800.0,5004
5290,1,0,3.7,66,78,13,481,800.0,5004
5291,1,0,3.8,260,49,13,330,700.0,5004
5292,1,1,4.0,933,12,21,21,1000.0,5004
5293,1,0,3.5,140,12,20,1152,600.0,5004
5294,1,0,4.2,93,8,62,1557,300.0,5004
5295,1,0,2.8,94,26,20,608,600.0,5004
5296,1,0,3.2,46,78,62,1152,300.0,5004
5297,1,0,4.0,73,20,0,173,250.0,5004
5298,1,0,3.8,62,76,20,1585,400.0,5004
5299,1,1,4.1,452,12,20,1152,600.0,5004
5300,1,0,3.7,161,15,20,602,700.0,5004
5301,1,0,4.1,115,26,14,348,450.0,5004
5302,1,0,3.7,68,8,20,1583,500.0,5004
5303,1,0,4.2,127,8,20,1650,700.0,5004
5304,1,0,4.4,319,12,20,1371,800.0,5004
5305,1,0,3.9,119,20,20,671,1000.0,5004
5306,1,0,3.9,117,78,20,511,600.0,5004
5307,1,0,3.9,55,76,62,254,400.0,5004
5308,1,0,3.1,54,26,29,622,500.0,4536
5309,1,0,4.1,125,49,22,656,900.0,5004
5310,1,0,3.0,110,26,20,50,700.0,5004
5311,1,0,3.8,72,8,13,341,650.0,5004
5312,1,0,3.6,79,65,62,1548,500.0,5004
5313,1,1,3.8,81,78,20,602,800.0,5004
5314,1,0,3.9,306,20,20,607,500.0,5004
5315,1,0,3.1,163,12,62,823,350.0,5004
5316,1,0,4.2,858,78,20,1651,1800.0,5004
5317,1,1,4.0,188,74,21,1357,1300.0,5004
5318,1,0,3.6,82,73,20,1192,500.0,5004
5319,1,0,2.8,142,20,3,179,300.0,5004
5320,1,0,3.9,134,81,20,1533,550.0,5004
5321,1,0,3.7,81,20,62,1567,200.0,5004
5322,1,1,3.8,298,26,20,1218,1200.0,5004
5323,1,1,4.1,765,78,21,28,1200.0,5004
5324,1,0,3.9,158,27,20,606,1300.0,5004
5325,1,1,3.8,198,49,20,978,1600.0,5004
5326,1,0,4.1,391,15,20,542,600.0,5004
5327,1,1,4.1,1053,26,72,707,1400.0,5004
5328,1,0,3.9,430,20,20,1136,550.0,5004
5329,1,1,3.8,203,66,20,1254,1200.0,5004
5330,1,0,3.7,46,61,20,1543,1000.0,5004
5331,1,0,3.5,73,48,45,1472,600.0,5004
5332,1,0,3.8,207,15,20,1593,400.0,5004
5333,1,1,4.0,456,15,20,602,1000.0,5004
5334,1,0,3.9,87,78,20,1238,500.0,5004
5335,1,1,4.1,354,66,20,1545,1200.0,5004
5336,1,0,4.0,279,72,20,1290,600.0,5004
5337,1,0,3.7,129,26,62,1585,40.0,106
5338,1,0,3.8,77,26,62,64,250.0,5004
5339,1,0,3.9,65,8,63,817,250.0,5004
5340,1,0,4.0,104,20,20,1256,500.0,5004
5341,1,0,3.9,443,20,20,294,600.0,5004
5342,1,0,2.8,56,81,62,1613,400.0,135
5343,1,1,4.0,1022,8,20,1371,700.0,5004
5344,1,0,2.9,50,8,62,1585,350.0,5004
5345,1,0,3.8,96,78,13,418,600.0,5004
5346,1,1,4.2,475,15,20,1268,1700.0,5004
5347,1,0,3.7,110,74,20,1192,550.0,5004
5348,1,0,2.8,296,14,20,233,600.0,4291
5349,1,0,4.2,974,26,20,594,1100.0,5004
5350,1,0,4.0,113,49,20,968,1000.0,3447
5351,1,0,4.1,110,26,68,1117,150.0,3245
5352,1,0,3.9,202,12,62,859,250.0,266
5353,1,0,3.5,126,20,20,556,700.0,5004
5354,1,0,4.1,54,65,20,927,400.0,3144
5355,1,0,4.2,34,15,30,785,300.0,1676
5356,1,0,4.4,635,65,30,952,400.0,4515
5357,1,1,3.1,59,76,62,245,400.0,969
5358,1,0,4.1,68,20,20,1152,700.0,2776
5359,0,0,3.8,263,26,72,516,700.0,5004
5360,1,1,4.4,864,49,20,155,1800.0,5004
5361,1,0,4.3,655,15,17,425,750.0,3388
5362,1,1,4.4,488,76,5,1120,1900.0,5004
5363,1,0,4.0,1098,78,20,1046,1300.0,5004
5364,1,1,4.1,297,66,20,911,1000.0,480
5365,1,0,4.2,255,81,13,399,500.0,3910
5366,1,1,4.3,394,8,5,890,1600.0,697
5367,1,0,4.4,223,49,62,317,700.0,4430
5368,1,0,4.4,68,48,62,787,300.0,3237
5369,1,1,4.1,525,26,20,617,800.0,5004
5370,1,0,4.1,153,81,13,453,300.0,397
5371,1,0,4.1,118,66,20,638,1000.0,4429
5372,1,0,4.2,1207,26,13,449,600.0,2295
5373,1,0,3.6,95,27,16,371,650.0,2252
5374,1,0,4.2,1765,76,20,623,750.0,624
5375,1,0,4.2,382,78,13,1474,500.0,1702
5376,1,0,4.3,1708,12,46,709,1300.0,3203
5377,1,1,4.2,2840,65,22,1006,800.0,3258
5378,1,1,4.3,765,48,20,1490,1400.0,5004
5379,1,0,3.9,258,26,20,1273,650.0,5004
5380,1,1,4.2,2924,12,20,966,1000.0,5004
5381,1,0,4.0,1205,8,8,661,2000.0,1467
5382,1,0,4.1,41,12,30,787,150.0,2579
5383,1,1,4.0,2112,8,27,538,2000.0,3614
5384,1,1,4.3,945,12,13,383,750.0,2237
5385,1,0,4.1,461,12,13,343,700.0,380
5386,1,1,4.4,1842,48,20,1005,1500.0,3079
5387,1,1,4.3,3485,48,61,644,1700.0,5004
5388,0,1,3.9,158,15,20,1442,1100.0,5004
5389,1,1,3.8,91,15,20,1425,1800.0,5004
5390,0,1,4.0,1706,12,13,384,1000.0,5004
5391,1,0,4.1,41,12,30,787,150.0,2579
5392,0,0,4.3,182,12,30,787,400.0,5004
5393,1,0,4.0,68,12,30,765,250.0,2195
5394,1,0,4.0,122,12,12,215,400.0,5004
5395,0,1,4.3,447,65,54,1120,2000.0,5004
5396,1,1,4.2,2840,65,22,1006,800.0,3258
5397,1,0,4.9,1744,8,30,765,400.0,5004
5398,1,0,4.4,1093,48,1,177,600.0,902
5399,1,0,4.1,1079,8,66,318,550.0,32
5400,0,0,4.4,1899,65,30,954,400.0,5004
5401,0,0,4.3,523,48,1,1500,1400.0,5004
5402,1,0,4.1,115,66,13,167,700.0,790
5403,0,0,3.6,223,14,62,1636,300.0,5004
5404,0,0,4.5,233,66,30,788,1250.0,5004
5405,1,0,4.3,569,78,13,405,700.0,3006
5406,0,0,4.0,1445,49,33,782,500.0,5004
5407,0,0,4.5,292,48,30,952,400.0,5004
5408,1,0,4.4,216,8,41,771,450.0,2976
5409,0,1,4.1,119,78,20,642,2000.0,5004
5410,1,1,4.1,297,66,20,911,1000.0,480
5411,1,0,4.2,432,78,14,480,700.0,446
5412,1,0,4.2,116,49,14,348,500.0,3326
5413,0,0,4.0,98,78,30,173,400.0,5004
5414,1,0,4.4,68,48,62,787,300.0,3237
5415,0,0,3.6,52,66,3,186,300.0,5004
5416,1,0,4.0,78,14,64,862,350.0,4161
5417,1,0,4.3,116,76,30,787,400.0,4439
5418,0,0,4.0,79,49,30,765,800.0,5004
5419,0,0,4.0,184,14,62,1117,400.0,5004
5420,1,0,3.9,65,8,63,817,250.0,5004
5421,1,0,4.1,63,49,30,765,900.0,515
5422,0,0,3.9,89,48,11,776,400.0,5004
5423,1,0,3.8,59,14,69,851,300.0,3912
5424,1,0,4.0,85,65,35,440,400.0,1621
5425,0,0,4.0,100,65,30,952,150.0,5004
5426,1,0,4.2,231,48,2,192,300.0,3031
5427,1,0,4.2,131,8,30,952,180.0,3335
5428,1,0,3.9,73,74,32,212,150.0,4266
5429,1,0,3.9,148,8,41,180,450.0,4510
5430,1,0,3.9,101,8,70,1117,400.0,3422
5431,1,0,2.9,47,78,3,185,400.0,613
5432,1,0,4.1,125,49,22,656,900.0,3650
5433,1,0,4.0,47,66,30,771,300.0,763
5434,0,0,4.2,220,76,30,952,150.0,5004
5435,0,0,3.4,27,49,62,1367,300.0,5004
5436,0,0,3.9,49,65,30,173,600.0,5004
5437,1,0,4.0,93,8,30,765,300.0,1561
5438,1,0,4.0,49,65,29,179,500.0,1594
5439,1,0,3.7,73,65,30,771,350.0,2587
5440,1,1,4.7,4677,15,59,1454,1300.0,3338
5441,0,1,4.2,478,73,20,1126,800.0,5004
5442,0,0,4.1,211,20,3,186,200.0,5004
5443,1,0,4.3,655,15,17,425,750.0,3388
5444,1,0,4.2,34,15,30,785,300.0,1676
5445,1,0,4.2,255,81,13,399,500.0,3910
5446,1,1,4.2,4733,12,20,1202,1500.0,5004
5447,1,1,4.1,94,12,62,925,300.0,7
5448,0,0,4.6,2263,12,13,493,1100.0,5004
5449,1,0,4.3,7547,12,46,32,1500.0,1511
5450,1,1,4.4,1112,12,21,206,1200.0,5004
5451,0,1,4.2,169,12,20,1576,1000.0,5004
5452,1,1,4.2,2924,12,20,966,1000.0,5004
5453,1,1,4.5,1401,12,21,556,1700.0,5004
5454,0,1,4.0,1706,12,13,384,1000.0,5004
5455,0,0,4.4,2638,12,13,330,600.0,5004
5456,1,0,4.0,781,12,20,41,650.0,5004
5457,1,0,4.3,1708,12,46,709,1300.0,3203
5458,0,0,4.3,2244,12,5,883,1100.0,5004
5459,0,0,4.2,1289,12,57,695,1100.0,5004
5460,1,0,4.0,3213,12,20,1398,750.0,2086
5461,1,1,4.3,945,12,13,383,750.0,2237
5462,1,1,4.1,853,12,20,1530,1400.0,5004
5463,1,0,4.3,3548,12,13,457,650.0,693
5464,0,1,4.0,173,12,20,1152,1300.0,5004
5465,0,1,3.9,681,12,21,1555,1200.0,5004
5466,0,0,4.3,788,12,16,451,900.0,5004
5467,1,1,4.1,452,12,20,1152,600.0,5004
5468,1,0,4.4,319,12,20,1371,800.0,5004
5469,1,0,4.1,461,12,13,343,700.0,380
5470,1,1,4.0,933,12,21,21,1000.0,2570
5471,0,0,4.3,527,12,20,1149,800.0,5004
5472,0,1,3.9,746,12,57,884,1500.0,5004
5473,1,0,3.9,224,12,20,1338,950.0,3953
5474,1,0,3.9,67,12,10,509,500.0,702
5475,0,0,3.8,152,12,20,622,800.0,5004
5476,0,0,1.8,224,12,20,1300,1200.0,5004
5477,1,0,3.5,140,12,20,1152,600.0,3564
5478,1,0,3.4,50,12,20,1230,600.0,2030
5479,0,0,4.0,79,12,62,519,500.0,5004
5480,0,0,3.9,1218,12,62,1543,200.0,5004
5481,1,0,4.1,41,12,30,787,150.0,2579
5482,0,0,3.8,95,12,62,815,500.0,5004
5483,1,0,3.9,202,12,62,859,250.0,266
5484,1,0,3.5,62,12,62,264,400.0,5004
5485,0,0,3.7,58,12,62,1593,250.0,5004
5486,1,0,3.1,163,12,62,823,350.0,3233
5487,0,1,4.4,4582,49,46,154,1700.0,5004
5488,0,1,4.2,3119,48,46,622,2500.0,5004
5489,0,0,4.7,3920,65,54,645,1500.0,5004
5490,0,1,4.5,2198,66,20,1099,1800.0,5004
5491,1,1,4.3,3130,49,20,1412,1500.0,5004
5492,0,1,4.5,8382,8,61,19,2000.0,5004
5493,0,1,4.4,864,48,37,146,3000.0,5004
5494,0,1,4.4,2119,48,37,1310,2200.0,5004
5495,1,1,4.4,2229,48,39,1010,3000.0,3360
5496,0,0,4.3,1772,65,20,42,800.0,5004
5497,0,0,4.3,1352,66,20,284,550.0,5004
5498,0,1,4.6,2341,49,37,523,2800.0,5004
5499,0,1,4.5,5265,76,21,5,2500.0,5004
5500,0,1,4.4,264,8,54,137,1500.0,5004
5501,1,1,4.0,2112,8,27,538,2000.0,3614
5502,0,0,4.4,2395,48,25,1120,1500.0,5004
5503,0,0,4.5,1576,8,21,1543,1500.0,5004
5504,0,0,4.6,983,49,37,1650,3000.0,5004
